id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,district,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
1023089096,20140808T000000,3,1,1200,15843,1,NO,subcity,normal,normal,1200,0,1955,0,98045,47.4991,-121.779,299000
1392800035,20140618T000000,2,1,1240,6400,1,NO,normal,good,normal,1060,180,1938,0,98126,47.5493,-122.377,559000
1523069072,20140723T000000,3,2.25,2680,100188,2,NO,suburb,good,high,1580,1100,1978,0,98027,47.4776,-122.02,575000
519000043,20140714T000000,3,2.5,1640,3804,2,NO,suburb,normal,high,1640,0,1998,0,98122,47.6103,-122.3,602000
475000975,20140522T000000,4,2,1640,5000,2,NO,suburb,normal,normal,1640,0,1907,1983,98107,47.6662,-122.365,492000
4142450040,20150327T000000,3,2.5,1610,5024,2,NO,suburb,normal,normal,1610,0,2004,0,98038,47.3833,-122.043,293500
2824059043,20140722T000000,3,2.75,2290,14810,1,NO,suburb,excellent,normal,1400,890,1967,0,98056,47.5343,-122.185,481000
8558600085,20140509T000000,4,2.25,2130,8078,1,NO,suburb,good,normal,1380,750,1977,0,98055,47.4482,-122.209,311100
8649400410,20150417T000000,3,1.75,2140,13598,1.5,NO,suburb,good,normal,1620,520,1970,0,98014,47.7139,-121.321,375000
2523089025,20150210T000000,3,3,4020,435600,1.5,NO,subcity,normal,luxury,4020,0,1999,0,98045,47.4418,-121.731,1.08E+06
9512500720,20150428T000000,5,2.5,2030,8400,1,NO,suburb,normal,normal,1330,700,1968,0,98052,47.6713,-122.152,500000
2461900760,20150401T000000,3,1,1380,6250,1,NO,suburb,good,normal,1380,0,1918,0,98136,47.5514,-122.385,553000
2877104196,20141206T000000,3,2,1780,1750,1,NO,subcity,normal,high,1400,380,1927,2014,98103,47.6797,-122.357,760000
2493200325,20150509T000000,4,1.5,1440,3200,1,NO,normal,good,normal,960,480,1960,0,98136,47.5269,-122.383,589500
5210200410,20141114T000000,5,2.75,2790,20824,1,NO,suburb,normal,high,1680,1110,1959,0,98115,47.6948,-122.282,840000
1954700410,20140801T000000,4,3,4190,8805,2.5,NO,subcity,excellent,high,3490,700,1928,0,98112,47.6181,-122.284,2.55E+06
9253900210,20140707T000000,3,2.5,3870,46609,2,NO,city,normal,high,3870,0,1997,0,98008,47.5966,-122.112,1.28E+06
984000450,20141201T000000,3,2.5,1850,7875,1,NO,suburb,normal,normal,1250,600,1968,0,98058,47.434,-122.171,260000
993002247,20140716T000000,3,2.25,1550,1469,3,NO,suburb,normal,high,1550,0,2004,0,98103,47.6911,-122.341,430000
7517500610,20150304T000000,3,2.5,1920,1896,3,NO,city,normal,high,1920,0,2000,0,98103,47.6616,-122.356,781000
3438500981,20150328T000000,2,1,790,13170,1,NO,suburb,normal,normal,790,0,1947,0,98106,47.5487,-122.357,280000
2011400021,20140701T000000,5,2.25,3740,32481,1.5,NO,suburb,normal,high,2240,1500,1958,0,98198,47.3965,-122.314,392000
4038100360,20150210T000000,3,1.5,1340,8856,1,NO,suburb,good,normal,1340,0,1959,0,98008,47.6094,-122.126,466200
2028700360,20140523T000000,3,1.75,1620,3975,1,NO,suburb,excellent,normal,940,680,1926,0,98117,47.6786,-122.368,641000
9144100035,20150324T000000,3,1,1680,8010,1,NO,suburb,normal,normal,840,840,1951,0,98117,47.6993,-122.376,350000
8665050530,20150204T000000,3,2,1610,4364,2,NO,suburb,normal,high,1610,0,1996,0,98029,47.5672,-122.004,450000
5425700205,20140520T000000,4,3.5,4460,16953,1,NO,suburb,normal,high,2550,1910,1962,1994,98039,47.6338,-122.232,1.80E+06
7399100040,20150309T000000,3,1.5,1200,1848,2,NO,suburb,normal,high,1200,0,1966,0,98055,47.4658,-122.191,185000
7809200035,20150123T000000,2,1,1250,12507,1,NO,suburb,excellent,normal,1250,0,1958,0,98056,47.4972,-122.176,290000
1825069072,20150430T000000,3,2.5,3630,9475,2,NO,suburb,normal,luxury,3630,0,1999,0,98074,47.6544,-122.085,964000
2524049318,20140528T000000,4,3,4260,18000,2,NO,subcity,normal,luxury,4260,0,2000,0,98040,47.5355,-122.24,2.00E+06
7527200360,20140611T000000,3,2.5,2180,15693,1,NO,suburb,good,high,1850,330,1979,0,98075,47.592,-122.082,545000
3041700035,20150312T000000,3,2.25,1760,10350,1,NO,suburb,good,normal,1330,430,1979,0,98033,47.6605,-122.188,609950
625049318,20140804T000000,4,2,1820,7626,1,NO,suburb,excellent,normal,990,830,1941,0,98103,47.6878,-122.342,605000
6071400360,20140908T000000,4,2.5,2120,9163,1,NO,suburb,good,high,1450,670,1961,0,98006,47.5551,-122.172,550000
8127700720,20150120T000000,4,2.75,2730,4268,2,NO,normal,normal,high,2730,0,2009,0,98199,47.6397,-122.395,905000
1402650360,20141023T000000,3,2.5,2430,7613,2,NO,suburb,good,high,2430,0,1986,0,98058,47.4383,-122.135,384200
3277800845,20140711T000000,3,1,1170,1105,1,NO,suburb,normal,normal,1170,0,1965,0,98126,47.5448,-122.375,370000
2771603050,20141204T000000,3,1,2090,4000,1.5,NO,subcity,normal,high,1890,200,1931,0,98199,47.6393,-122.392,717500
1068000150,20150501T000000,4,3.25,3910,7500,2,NO,subcity,good,luxury,2550,1360,1933,0,98199,47.6448,-122.409,2.00E+06
126039213,20141203T000000,2,1,1140,15624,1,NO,suburb,good,normal,1140,0,1909,0,98177,47.7673,-122.367,365500
7537300210,20150128T000000,2,1.5,1460,5700,1.5,NO,suburb,normal,normal,1460,0,1912,0,98115,47.6838,-122.312,580000
764000155,20141107T000000,4,1.5,2700,14760,1.5,NO,suburb,excellent,high,2700,0,1940,0,98022,47.1996,-122.003,415000
7454000555,20150113T000000,2,1,670,6300,1,NO,suburb,good,normal,670,0,1942,0,98126,47.5145,-122.374,272000
2215500205,20140505T000000,3,1.75,1880,6360,1,NO,suburb,good,normal,1040,840,1945,0,98115,47.6878,-122.286,600000
3013300085,20140515T000000,4,3,1980,5352,2.5,NO,suburb,normal,high,1980,0,1941,2005,98136,47.532,-122.385,744000
3760500222,20140603T000000,3,3,2080,10521,1.5,NO,suburb,normal,high,2080,0,2004,0,98034,47.6987,-122.228,830000
6145601312,20141029T000000,3,3.25,1380,1225,3,NO,suburb,normal,normal,1380,0,2000,0,98133,47.7035,-122.351,322000
3750605674,20140917T000000,3,2.5,1808,19200,1,NO,suburb,normal,high,1808,0,2005,0,98001,47.2598,-122.281,270000
1001200035,20150306T000000,3,1,1350,7973,1.5,NO,suburb,normal,normal,1350,0,1954,0,98188,47.4323,-122.292,272450
2768300736,20150408T000000,3,3,1760,2114,2,NO,suburb,normal,normal,1400,360,2008,0,98107,47.6666,-122.37,605000
5255300150,20150511T000000,3,1.75,1950,8325,1,NO,suburb,good,normal,1950,0,1962,0,98011,47.7685,-122.2,510000
5015001215,20150423T000000,4,3.5,3170,4000,2,NO,suburb,normal,luxury,2340,830,1999,0,98112,47.6265,-122.298,1.13E+06
4219400580,20140612T000000,4,2.5,3000,7500,2,NO,suburb,normal,high,3000,0,1937,1994,98105,47.6571,-122.277,1.69E+06
6151800612,20150107T000000,4,1,1460,16638,1,NO,suburb,good,normal,1460,0,1975,0,98010,47.3431,-122.048,162000
7893207510,20150506T000000,3,1.75,1350,5850,1,NO,suburb,good,normal,1050,300,1973,0,98198,47.4225,-122.328,337500
8899200720,20150331T000000,3,2.25,1470,7857,1,NO,suburb,good,normal,1180,290,1973,0,98055,47.4547,-122.209,312000
7167000040,20140813T000000,4,3,3350,199253,2,NO,suburb,normal,luxury,3350,0,2004,0,98010,47.3602,-121.988,740000
7167000040,20150305T000000,4,3,3350,199253,2,NO,suburb,normal,luxury,3350,0,2004,0,98010,47.3602,-121.988,700000
7771300035,20140925T000000,4,1,1360,8136,1,NO,suburb,normal,normal,1360,0,1948,0,98133,47.7366,-122.333,328000
7967700530,20150213T000000,3,1,1020,7538,1,NO,suburb,normal,normal,1020,0,1981,0,98032,47.3587,-122.288,241000
6669150790,20140731T000000,3,2.25,1840,6750,1,NO,suburb,good,normal,1270,570,1980,0,98031,47.4075,-122.172,265000
1921059213,20150327T000000,5,1.75,2030,10200,1,NO,suburb,good,normal,2030,0,1958,0,98002,47.2867,-122.209,246000
723049533,20140930T000000,4,1.75,1490,9112,1,NO,suburb,normal,normal,970,520,1940,0,98146,47.4991,-122.345,271000
797000276,20140625T000000,2,1,2060,8398,1,NO,suburb,normal,normal,1260,800,1962,0,98168,47.509,-122.324,270000
6381500720,20141117T000000,4,2,2240,7085,1.5,NO,suburb,normal,normal,2240,0,1944,1992,98125,47.7309,-122.305,395000
3812400789,20140731T000000,3,2,1460,5715,1,NO,suburb,normal,normal,1460,0,1957,2014,98118,47.54,-122.276,340000
3451000206,20141016T000000,3,1.75,2140,13260,1,NO,suburb,normal,normal,1240,900,1948,0,98146,47.5074,-122.353,340000
8165501540,20150306T000000,2,2.25,1420,1246,2,NO,suburb,normal,high,1420,0,2007,0,98106,47.5394,-122.368,335000
3131201563,20140625T000000,2,1,1060,3036,1.5,NO,suburb,good,normal,1060,0,1943,0,98105,47.6578,-122.324,435000
6813600365,20141009T000000,4,1.75,1760,3600,1,NO,suburb,excellent,normal,880,880,1926,0,98103,47.6889,-122.33,527950
1822039138,20150227T000000,2,2.25,2320,18919,2,YES,mainStreet,good,high,2320,0,1976,0,98070,47.3905,-122.462,600000
4443800555,20140716T000000,3,1.75,1770,3880,1,NO,suburb,normal,high,1300,470,1963,0,98117,47.6846,-122.392,667000
627300145,20140814T000000,10,5.25,4590,10920,1,NO,subcity,normal,high,2500,2090,2008,0,98004,47.5861,-122.113,1.15E+06
9133600120,20150408T000000,3,2.5,2040,11211,2,NO,suburb,normal,high,2040,0,2000,0,98055,47.4867,-122.223,417000
2354300910,20150310T000000,4,1.75,1260,7250,1,NO,suburb,normal,normal,1260,0,1943,0,98027,47.5267,-122.032,451000
6917700665,20150218T000000,2,1,1650,9780,1,NO,suburb,normal,normal,950,700,1943,0,98199,47.6549,-122.394,580000
7214710210,20141217T000000,4,2.25,2380,36446,2,NO,suburb,good,high,2380,0,1977,0,98077,47.7644,-122.072,570000
2649500155,20140610T000000,5,3.25,2750,7500,2,NO,normal,normal,normal,2150,600,1937,1997,98033,47.6636,-122.203,750000
3343301385,20140527T000000,3,2.5,2810,7700,2,NO,suburb,normal,high,2810,0,2001,0,98006,47.5464,-122.191,685000
1237500720,20141226T000000,3,2,1340,9764,1,NO,suburb,normal,normal,1340,0,1944,0,98052,47.6786,-122.161,275000
1724069043,20140618T000000,3,2.5,2420,43177,2,NO,mainStreet,good,high,1690,730,1989,0,98075,47.569,-122.058,739888
8682210650,20140527T000000,2,2.5,2160,5581,1,NO,suburb,normal,high,2160,0,2002,0,98053,47.7017,-122.023,715000
2025049025,20150325T000000,4,2,2450,4400,1,NO,suburb,normal,normal,1450,1000,1913,1980,98102,47.6414,-122.327,800000
7883605695,20141124T000000,3,1.5,1870,9000,1,NO,suburb,normal,normal,1120,750,1923,0,98108,47.5224,-122.318,350000
2120069003,20141124T000000,3,1,1000,223462,1,NO,subcity,good,normal,1000,0,1933,0,98022,47.2099,-122.043,220000
7852130720,20141009T000000,3,2.5,2240,7791,2,NO,suburb,normal,normal,2240,0,2002,0,98065,47.5361,-121.88,452500
3832060120,20150316T000000,4,2.5,2200,5893,2,NO,suburb,normal,normal,2200,0,2008,0,98042,47.3333,-122.055,280000
4356200120,20141023T000000,1,1,790,12000,1,NO,suburb,normal,normal,790,0,1918,0,98118,47.5146,-122.265,248000
4073200124,20150417T000000,2,1,890,7200,1,NO,suburb,normal,normal,740,150,1949,0,98115,47.6998,-122.278,305000
2113700790,20150312T000000,3,1,1270,4000,1,NO,suburb,normal,normal,1120,150,1954,0,98106,47.5293,-122.354,435010
9274202620,20140718T000000,3,1.75,1850,2860,1.5,NO,suburb,excellent,high,1210,640,1931,0,98116,47.5853,-122.39,678100
2026049124,20140509T000000,3,2.25,1352,1694,3,NO,suburb,normal,high,1352,0,2007,0,98125,47.7265,-122.315,325000
1828000760,20140714T000000,3,2,1540,8400,1,NO,suburb,normal,normal,1180,360,1968,0,98052,47.6554,-122.129,529950
6187700175,20141223T000000,3,1.75,1640,8529,1,NO,suburb,excellent,normal,1640,0,1951,0,98155,47.7751,-122.32,440000
6371500040,20150316T000000,3,1,1350,4800,1.5,NO,suburb,normal,normal,1350,0,1928,0,98116,47.5749,-122.412,585000
8929000040,20140820T000000,3,2.5,2010,2778,2,NO,suburb,normal,high,1390,620,2014,0,98029,47.5528,-121.999,462608
2970800145,20150407T000000,3,1.75,2080,5200,1,NO,suburb,normal,normal,1040,1040,1974,0,98166,47.4738,-122.35,350500
8588000610,20141110T000000,3,1,1040,8125,1,NO,suburb,normal,normal,1040,0,1956,0,98003,47.3171,-122.316,210000
3905080870,20150206T000000,3,2.5,1890,5929,2,NO,suburb,normal,high,1890,0,1993,0,98029,47.5697,-121.994,510000
2457200040,20150506T000000,3,2.25,1810,7630,1,NO,suburb,good,normal,1810,0,1959,0,98056,47.497,-122.18,280000
3971700580,20150303T000000,3,1.75,1930,14389,1,NO,suburb,normal,normal,1130,800,1963,1998,98155,47.7733,-122.317,385000
7304300760,20140625T000000,3,1,1010,8184,1,NO,suburb,good,normal,1010,0,1947,0,98155,47.7416,-122.319,349000
5561720180,20140826T000000,3,2.25,1740,10836,1,NO,suburb,normal,normal,910,830,1981,0,98031,47.3976,-122.166,252000
1370801565,20141030T000000,4,2.5,2910,8881,2,NO,normal,normal,luxury,1940,970,1932,0,98199,47.6424,-122.411,1.10E+06
1822350180,20141211T000000,3,2.25,1330,8004,2,NO,suburb,normal,normal,1330,0,1985,0,98034,47.7098,-122.217,375000
1310900610,20140714T000000,4,2.25,2210,11700,2,NO,suburb,good,high,2210,0,1967,0,98032,47.3648,-122.284,336000
9285800330,20140702T000000,3,3.75,2670,6517,2.5,NO,mainStreet,good,high,2020,650,1977,0,98126,47.5702,-122.38,732000
6620400205,20140806T000000,2,1,1000,6227,1,NO,suburb,normal,normal,1000,0,1949,0,98168,47.513,-122.333,200000
1644510040,20140528T000000,4,2.5,3150,7277,2,NO,suburb,normal,high,3150,0,2006,0,98056,47.5159,-122.202,681716
6151800606,20150225T000000,3,1.75,1520,12246,1,NO,suburb,good,normal,1520,0,1971,0,98010,47.3434,-122.049,235000
5245600120,20141009T000000,3,1,1690,13825,1,NO,suburb,normal,normal,1210,480,1955,0,98148,47.4256,-122.322,257500
8951900065,20140929T000000,3,1,1070,9497,1,NO,suburb,normal,normal,1070,0,1955,0,98028,47.7425,-122.23,315000
226039186,20140520T000000,3,1,910,8000,1,NO,suburb,good,normal,740,170,1950,0,98177,47.7746,-122.378,299950
3558900450,20140711T000000,4,2.25,2130,8640,1,NO,suburb,normal,normal,1430,700,1969,0,98034,47.7087,-122.198,530000
3179100790,20140915T000000,2,1.75,2230,6930,1,NO,suburb,good,high,1530,700,1947,0,98105,47.6705,-122.277,766500
9808590210,20140513T000000,4,2.5,3560,11119,1,NO,subcity,normal,luxury,2290,1270,1986,0,98004,47.6456,-122.19,860000
1781500220,20150131T000000,3,2.5,2590,4961,2,NO,suburb,normal,high,2590,0,1944,2007,98126,47.5271,-122.381,690000
3126049052,20150318T000000,4,1.75,2040,6348,1,NO,suburb,normal,normal,1020,1020,1962,0,98103,47.6964,-122.336,551000
8677900120,20141121T000000,3,2.75,2100,20150,1,NO,suburb,good,normal,2100,0,1955,0,98034,47.7206,-122.248,530000
5408100035,20150420T000000,3,1,1340,7260,1.5,NO,suburb,normal,normal,1340,0,1953,0,98125,47.7016,-122.295,568000
3827600040,20140520T000000,3,2.5,2770,10773,2,NO,subcity,normal,high,2770,0,1992,0,98008,47.5754,-122.12,749950
7504100910,20141006T000000,3,2.5,2400,12546,1,NO,suburb,normal,high,2400,0,1983,0,98074,47.6317,-122.041,535000
2068500210,20150409T000000,3,1,1140,9779,1,NO,suburb,normal,normal,1140,0,1963,0,98055,47.424,-122.201,234300
2172000035,20140821T000000,2,1,930,11450,1,NO,suburb,normal,normal,930,0,1946,0,98178,47.4862,-122.264,190000
4039400410,20141010T000000,4,1.75,1820,6600,1,NO,suburb,excellent,normal,1820,0,1960,0,98007,47.606,-122.135,525000
7519000580,20141106T000000,4,1,1390,3708,1.5,NO,suburb,good,normal,1390,0,1926,0,98117,47.685,-122.363,610000
9828702266,20141003T000000,3,2.5,1480,1165,3,NO,suburb,normal,high,1480,0,2006,0,98144,47.6199,-122.3,520000
2770602170,20150422T000000,2,1,760,6000,1,NO,suburb,normal,normal,760,0,1942,0,98199,47.646,-122.384,375000
3260100330,20140528T000000,3,1.75,1580,7416,1,NO,suburb,normal,normal,1150,430,1967,0,98005,47.6056,-122.173,600000
925059219,20141023T000000,4,2.5,1870,16200,1,NO,suburb,excellent,high,1250,620,1974,0,98033,47.6651,-122.174,664000
1257201010,20150504T000000,2,1,1510,4080,1,NO,suburb,normal,normal,1010,500,1923,0,98103,47.6742,-122.329,698000
476000333,20140827T000000,3,2,1250,1306,3,NO,suburb,normal,normal,1250,0,2001,0,98107,47.6705,-122.39,418000
1721059218,20140818T000000,3,1.75,2140,13068,1,NO,suburb,good,normal,1460,680,1974,0,98092,47.3099,-122.197,271675
6400700220,20150507T000000,3,1,1540,9028,1,NO,suburb,good,normal,1540,0,1968,0,98033,47.6698,-122.177,450000
524069115,20140509T000000,3,2.25,2950,78843,1.5,NO,suburb,normal,high,2950,0,2006,0,98075,47.5917,-122.068,759000
8818900155,20150115T000000,6,3,2020,4129,1,NO,suburb,normal,normal,1230,790,1994,0,98105,47.6648,-122.324,599950
2321300325,20150122T000000,4,2.75,2820,5000,1.5,NO,suburb,normal,high,2170,650,1927,0,98199,47.6376,-122.394,810000
2131200925,20140729T000000,3,1.75,1660,10000,1,NO,suburb,normal,normal,1660,0,1972,0,98019,47.741,-121.978,331292
3726800220,20150406T000000,3,1.75,1830,2417,1,NO,suburb,normal,normal,930,900,1919,0,98144,47.5723,-122.309,348000
3488300085,20140919T000000,2,1,720,5600,1,NO,suburb,good,normal,720,0,1920,0,98116,47.5641,-122.391,435000
6415100297,20150219T000000,3,2.5,2160,9063,2,NO,suburb,normal,high,2160,0,1992,0,98133,47.7296,-122.333,530000
9265400210,20140922T000000,3,1.75,1510,9837,2,NO,suburb,normal,normal,1510,0,1989,0,98001,47.2576,-122.255,227000
2787000040,20141003T000000,3,1.5,1870,42070,1,NO,suburb,normal,normal,1870,0,1953,0,98168,47.509,-122.313,285000
3425059218,20150317T000000,4,2.25,2860,26136,1,NO,suburb,normal,high,1640,1220,1977,0,98005,47.6033,-122.158,740000
1591600676,20150311T000000,3,1,990,9145,1.5,NO,suburb,good,normal,990,0,1939,0,98146,47.5022,-122.36,246000
2843200085,20150217T000000,3,1,1910,8710,1,NO,suburb,normal,normal,1080,830,1954,0,98168,47.5038,-122.3,260000
2561320120,20140811T000000,3,2,1350,10200,1,NO,suburb,normal,normal,1350,0,1977,0,98074,47.6159,-122.05,366000
8835400775,20141026T000000,4,3.25,2557,9480,2,NO,subcity,normal,normal,2557,0,1948,1993,98118,47.5449,-122.262,594950
2767704525,20150327T000000,3,2.75,2610,5000,2,NO,suburb,good,normal,1710,900,1946,0,98107,47.6729,-122.373,608000
3343901848,20150408T000000,3,2,1720,11875,1,NO,suburb,excellent,normal,1720,0,1905,0,98056,47.5068,-122.191,313100
7137800085,20141003T000000,3,1.75,1170,9085,1,NO,suburb,normal,normal,1170,0,1967,0,98023,47.2808,-122.354,185000
1443500925,20150504T000000,2,1,1140,11480,1,NO,suburb,normal,normal,1140,0,1907,0,98118,47.5328,-122.274,455000
8731800210,20140711T000000,3,2.5,2350,9051,1,NO,suburb,good,high,1570,780,1966,0,98023,47.3126,-122.364,235000
8155000040,20141030T000000,3,1,1020,12289,1,NO,suburb,good,normal,1020,0,1967,0,98058,47.4235,-122.155,230000
9279200910,20141120T000000,4,2.25,2730,5000,1,NO,suburb,excellent,normal,1460,1270,1955,0,98116,47.5843,-122.393,770000
7697920150,20141002T000000,4,2.25,1830,7614,2,NO,suburb,normal,normal,1830,0,1991,0,98030,47.3682,-122.179,240000
7202290620,20150219T000000,3,2.5,1690,3026,2,NO,suburb,normal,normal,1690,0,2002,0,98053,47.6885,-122.043,461000
5093301285,20150327T000000,4,2.5,2900,10500,1,NO,city,excellent,high,1450,1450,1963,0,98040,47.5838,-122.246,1.58E+06
1524069044,20141009T000000,4,4.5,6380,88714,2,NO,suburb,normal,luxury,6380,0,2006,0,98029,47.5592,-122.015,1.82E+06
7202340450,20141123T000000,3,2.5,1690,4000,2,NO,suburb,normal,normal,1690,0,2004,0,98053,47.6788,-122.034,452000
3629921120,20141003T000000,4,2.5,2660,5043,2,NO,subcity,normal,high,2660,0,2003,0,98029,47.5445,-121.996,765000
524069020,20150422T000000,4,4,4550,54013,1,NO,normal,good,high,2300,2250,1989,0,98075,47.5964,-122.077,1.05E+06
2273600410,20150505T000000,3,3,1530,9999,1,NO,suburb,good,normal,1150,380,1983,0,98033,47.6869,-122.186,546000
3186600515,20150122T000000,3,2.5,2070,4463,1.5,NO,suburb,excellent,high,1780,290,1931,0,98115,47.6853,-122.305,781000
7923000360,20150120T000000,4,1.75,1880,7953,1,NO,suburb,good,normal,1880,0,1965,0,98008,47.5838,-122.123,538000
6678900150,20140819T000000,4,2.5,2240,8664,1,NO,suburb,excellent,high,1470,770,1975,0,98033,47.6621,-122.189,790000
9482700455,20141021T000000,4,2.75,2540,4400,1.5,NO,suburb,excellent,normal,1630,910,1925,0,98103,47.6832,-122.343,696500
3861500330,20150430T000000,3,2,1370,8137,1,NO,suburb,good,normal,1370,0,1988,0,98003,47.2802,-122.303,276000
6163901033,20140902T000000,2,1,770,8612,1,NO,suburb,normal,normal,770,0,1953,0,98155,47.7547,-122.323,269000
2426039123,20150130T000000,5,4.75,7880,24250,2,NO,subcity,normal,luxury,7880,0,1996,0,98177,47.7334,-122.362,2.42E+06
624069003,20150102T000000,4,2.75,2970,59677,1,NO,subcity,good,high,1610,1360,1973,0,98075,47.5953,-122.08,829000
7454000145,20150306T000000,2,1,740,6840,1,NO,suburb,normal,normal,740,0,1942,0,98126,47.5168,-122.373,122000
4402700230,20140821T000000,3,1.5,1360,7680,1,NO,suburb,normal,normal,1360,0,1955,0,98133,47.7441,-122.337,352500
1432701510,20141021T000000,4,2,1280,7560,1,NO,suburb,excellent,normal,1280,0,1959,0,98058,47.45,-122.175,249000
1115100119,20141208T000000,4,2,1920,7803,1,NO,suburb,normal,normal,1080,840,1962,0,98155,47.758,-122.325,360000
2553300120,20150504T000000,3,2,2020,10584,1,NO,suburb,normal,luxury,2020,0,1994,0,98075,47.5851,-122.028,629500
2481630180,20140625T000000,4,2.25,3310,127631,2,NO,suburb,excellent,high,3310,0,1924,1956,98072,47.732,-122.134,1.14E+06
2525049246,20141017T000000,2,2.25,2950,15593,1,NO,suburb,good,high,1560,1390,1942,1986,98039,47.6209,-122.236,1.55E+06
7236300065,20140718T000000,3,1.5,1320,7695,1,NO,suburb,good,normal,1320,0,1959,0,98056,47.4908,-122.181,275000
1854900330,20140909T000000,4,2.5,3160,6961,2,NO,suburb,normal,high,3160,0,2005,0,98074,47.6125,-122.01,697000
203101210,20140507T000000,2,1,1640,17335,1,NO,suburb,normal,normal,840,800,1978,0,98053,47.6397,-121.953,379500
622100074,20141110T000000,3,2.75,2440,76531,1,NO,suburb,normal,luxury,1640,800,1980,0,98072,47.7672,-122.161,720000
5014600180,20140513T000000,4,2.5,3000,5548,2,NO,suburb,normal,high,3000,0,2006,0,98059,47.5399,-122.188,675000
809002295,20141029T000000,5,2.5,2810,6000,2.5,NO,suburb,normal,high,2810,0,1907,0,98109,47.6367,-122.35,1.17E+06
7533800325,20140520T000000,3,2,2390,6888,2,NO,normal,excellent,high,2390,0,1939,0,98115,47.6839,-122.274,1.10E+06
5637500180,20140612T000000,4,1,2080,3500,1.5,NO,suburb,excellent,normal,1260,820,1926,0,98136,47.5445,-122.383,520000
3971700981,20141003T000000,3,1.75,2650,7500,1.5,NO,suburb,good,normal,1590,1060,1962,0,98155,47.7716,-122.317,415000
2267000453,20140627T000000,3,2.5,1060,1536,2,NO,suburb,normal,high,1060,0,2000,0,98117,47.6907,-122.395,415000
5029000120,20150407T000000,3,2.25,1940,8312,1,NO,normal,good,normal,1220,720,1963,0,98166,47.4556,-122.346,450000
3735900325,20150427T000000,2,1,1080,4080,1,NO,suburb,normal,high,1080,0,1948,0,98115,47.6899,-122.32,485000
6187100360,20150427T000000,3,2.25,1700,9600,2,NO,suburb,normal,normal,1700,0,1984,0,98042,47.39,-122.158,294000
7237500530,20140709T000000,4,3.5,4440,10660,2,NO,suburb,normal,luxury,4440,0,2003,0,98059,47.5294,-122.137,1.04E+06
2207500880,20140728T000000,3,1,1580,4000,2,NO,suburb,normal,high,1580,0,1905,0,98102,47.6363,-122.32,690000
7937900220,20141009T000000,5,2.75,3630,38461,2,NO,suburb,normal,luxury,3630,0,2000,0,98058,47.4289,-122.094,716500
2767603615,20140903T000000,2,2.25,1290,1137,3,NO,suburb,normal,high,1290,0,2007,0,98107,47.6718,-122.382,481000
8121100325,20150419T000000,4,2.75,1960,4635,1,NO,suburb,good,normal,1000,960,1968,0,98118,47.5693,-122.285,575000
8712100720,20140815T000000,3,2,2090,5015,1.5,NO,suburb,excellent,normal,2090,0,1920,0,98112,47.6378,-122.301,785000
1223059081,20150325T000000,3,1.75,1960,43995,1,NO,suburb,normal,normal,1960,0,1970,0,98059,47.4915,-122.106,480000
9323610180,20140819T000000,3,2.25,2120,9297,2,NO,suburb,good,high,2120,0,1981,0,98006,47.5561,-122.154,720000
2722059275,20150512T000000,3,2.75,2290,34548,2,NO,city,good,normal,2290,0,1984,0,98042,47.3691,-122.163,536000
1545800205,20140613T000000,4,2.5,1880,7965,2,NO,suburb,normal,normal,1880,0,2000,0,98038,47.3642,-122.052,324900
4303200555,20140815T000000,2,1,770,5160,1,NO,suburb,normal,normal,770,0,1943,0,98106,47.5304,-122.356,265000
2267000730,20140701T000000,3,2.5,1530,3210,1.5,NO,suburb,excellent,normal,1010,520,1928,0,98117,47.6913,-122.393,545000
1926049154,20150115T000000,2,1.5,1450,27075,1,NO,suburb,normal,normal,1450,0,1940,0,98133,47.7281,-122.353,465000
3300790540,20150109T000000,3,2.25,1690,7320,2,NO,suburb,normal,normal,1690,0,1987,0,98198,47.3889,-122.316,292500
2652501215,20140702T000000,4,1.75,1880,3720,1.5,NO,suburb,good,normal,1880,0,1924,0,98109,47.6431,-122.356,860000
2426059124,20141216T000000,4,3.25,4160,47480,2,NO,suburb,normal,luxury,4160,0,1995,0,98072,47.7266,-122.115,1.05E+06
164000237,20140612T000000,4,2.5,2140,7245,2,NO,suburb,normal,normal,2140,0,2003,0,98133,47.729,-122.35,495000
1453602283,20150507T000000,2,2,1320,1462,3,NO,suburb,normal,normal,1320,0,1997,0,98125,47.7223,-122.29,342000
8081650330,20140625T000000,4,2.5,2000,10051,2,NO,suburb,normal,normal,2000,0,1997,0,98038,47.3625,-122.025,320000
3797000205,20140924T000000,3,2,1460,2610,2,NO,suburb,normal,high,1460,0,1987,0,98103,47.6864,-122.345,444000
8921000040,20140625T000000,4,2.5,3070,8086,2,NO,suburb,normal,luxury,3070,0,2005,0,98059,47.5399,-122.16,804100
6791100410,20140919T000000,3,2.5,1660,15000,1,NO,suburb,good,normal,1660,0,1970,0,98075,47.5803,-122.05,432000
7224000450,20141230T000000,6,1.5,1810,4838,1.5,NO,suburb,good,low,1050,760,1905,0,98055,47.4874,-122.202,230000
3303980650,20140827T000000,4,3.5,3510,11200,2,NO,suburb,normal,luxury,3510,0,2001,0,98059,47.5193,-122.15,935000
