,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,district,condition,yr_built,yr_renovated,zipcode,price,grade
12824,739000035,1,1,680,21727,1,0,0,2,1952,1995,98058,291970,0
12825,8118600155,3,1,1680,7910,1,0,0,2,1949,0,98146,599950,1
12826,3025059072,4,2.5,3910,22710,1.5,0,0,2,1908,2003,98004,1750000,2
12827,524059241,4,1.75,2780,11000,1,0,0,2,1964,0,98004,870000,2
12828,2215900410,4,2.75,2000,9083,2,0,0,3,1992,0,98038,323000,1
12829,7215730410,4,3,3150,9703,2,0,0,2,2001,0,98075,727000,2
12830,3751600146,1,1,1120,17332,1,0,0,2,1988,0,98001,166000,1
12831,3461000120,4,1.75,1740,12204,1,0,0,2,1961,0,98155,450000,1
12832,9238500040,3,2.5,2970,23100,1,0,0,2,1967,0,98072,400000,1
12833,9238500040,3,2.5,2970,23100,1,0,0,2,1967,0,98072,599000,1
12834,3751604895,3,1,1150,19200,1,0,0,3,1908,0,98001,165000,0
12835,8961800035,2,1,1190,7408,1,0,0,2,1941,0,98168,229000,1
12836,1154100205,1,1,900,7500,1,0,0,2,1946,1987,98155,305000,0
12837,9274203036,3,3.25,2950,4446,2,0,0,2,2001,0,98116,930000,2
12838,3296000040,3,2.5,1990,15985,1,0,0,2,1964,0,98007,542000,2
12839,1421069123,3,1,1020,9147,1,0,0,3,1900,1965,98010,214000,1
12840,1245500276,3,2.5,2070,7200,2,0,0,2,2001,0,98033,718000,2
12841,263000325,3,2.5,1430,1002,3,0,0,2,2002,0,98103,349000,2
12842,8802400644,3,2.5,2030,8000,2,0,0,2,1997,0,98031,305000,1
12843,9826701345,3,2.5,1620,2640,2,0,0,3,1900,1993,98122,498000,1
12844,3221059044,4,3.5,4220,196817,2,0,0,2,1993,0,98092,799950,3
12845,9430110120,3,2.5,2300,7800,2,0,2,2,1997,0,98052,737000,2
12846,424069275,4,3.25,3830,10005,2,0,0,2,2001,0,98075,860000,3
12847,9485940330,3,2.5,2390,34041,1,0,0,2,1984,0,98042,339950,2
12848,2787460120,3,2.25,1440,7673,1,0,0,2,1982,0,98031,249000,1
12849,293000180,2,1,910,5525,1,0,0,1,1910,0,98126,370000,1
12850,7785000220,3,2,1550,12262,1,0,0,3,1964,0,98040,725000,1
12851,1523059183,5,2.5,2380,91476,1,0,0,3,1976,0,98059,529000,2
12852,9536601852,4,2.75,2060,8100,1,0,0,3,1988,0,98198,310000,1
12853,2591800530,4,2.25,1880,9163,2,0,0,2,1981,0,98058,315000,2
12854,1732800865,4,2.5,3470,4160,2,0,0,2,1927,0,98119,1300000,2
12855,2525000760,3,2,2360,12744,2,0,0,4,1964,0,98059,435000,1
12856,428100580,3,1.75,1970,10800,1,0,0,3,1979,0,98056,350000,1
12857,2143700676,3,1,1040,7800,1,0,0,2,1948,0,98055,240000,1
12858,2313900610,3,2.25,1420,3750,2,0,0,2,1987,0,98116,410000,1
12859,8946410040,4,2.75,2290,5249,2,0,0,2,2003,0,98059,430000,1
12860,3275730120,4,2.5,1530,8375,1,0,0,2,1974,0,98034,446000,1
12861,7334500120,3,1.5,1360,9760,1.5,0,0,4,1984,0,98045,240000,1
12862,5561401210,4,3,3680,35736,1.5,0,0,3,1970,0,98027,595000,2
12863,8651410330,3,1,920,4770,1,0,0,3,1969,0,98042,215150,1
12864,4058801325,2,1,1070,5824,1,0,2,4,1949,0,98178,319950,1
12865,2817100910,3,2,1590,9912,2,0,0,2,2000,0,98070,385000,2
12866,8647800040,3,2.5,1600,6700,2,0,0,2,1991,0,98042,280000,2
12867,1138010180,3,2.5,1510,7300,1,0,0,2,1974,0,98034,399950,1
12868,4014400237,3,1,1080,10500,1,0,0,2,1967,0,98001,132500,1
12869,9358000650,2,0.75,1330,2856,1,0,0,3,1916,0,98126,399950,1
12870,6150200180,2,1,850,6800,1,0,0,2,1948,0,98133,290000,1
12871,8146300180,5,2.25,1960,8592,1,0,0,3,1958,0,98004,860000,2
12872,2424049029,6,4.25,6980,15682,3,0,4,3,1999,0,98040,3100000,3
12873,3352400905,4,1,1530,7200,1.5,0,0,2,1948,0,98178,540111,1
12874,393000385,3,1.5,1320,7980,1,0,0,2,1956,0,98178,255000,1
12875,7417100133,4,3,2320,7200,2,0,0,2,1976,0,98155,310000,1
12876,3782100035,3,1,960,8100,1,0,0,2,1955,0,98155,299000,1
12877,3905120330,4,2.5,2040,5508,2,0,0,3,1996,0,98029,575000,2
12878,9310300211,3,1,1080,8214,1,0,0,2,1944,0,98133,284000,1
12879,1868900035,3,1.75,2020,4800,1,0,0,3,1926,0,98115,840000,2
12880,3574801510,3,1.75,1780,7567,1,0,0,2,1980,0,98034,442573,1
12881,5102400035,3,1,1140,7028,1,0,0,2,1931,0,98115,560000,2
12882,2810100040,3,2,1610,4160,1,0,0,3,1917,0,98136,485000,1
12883,785000040,4,1.75,1440,8536,1,0,0,3,1961,0,98033,472500,1
12884,3861470120,4,2.75,4270,25807,2,0,0,2,1996,0,98004,1610000,3
12885,8813400155,8,3.75,3460,4600,2,0,0,2,1987,0,98105,808000,1
12886,526059199,3,1.75,1890,16001,1.5,0,0,3,1950,0,98011,398000,1
12887,5126300770,3,2.5,2240,6000,2,0,0,2,2003,0,98059,340000,2
12888,2734100395,2,1,760,4000,1.5,0,0,2,1910,0,98108,380000,1
12889,795000865,3,1,1020,6173,1,0,0,2,1948,0,98168,235000,1
12890,3763300040,3,1.5,1330,9900,1,0,0,2,1956,0,98034,400000,1
12891,1777600880,5,2.5,2780,12335,1,0,0,3,1968,0,98006,582000,2
12892,3361401210,2,1,1070,6120,1,0,0,2,1962,0,98168,209000,1
12893,1431600180,5,3,2660,7700,1.5,0,0,3,1962,0,98058,335000,1
12894,7454001120,2,1,710,7120,1,0,0,4,1942,0,98146,285950,1
12895,5561100180,5,2.25,3340,52476,2,0,0,3,1975,0,98027,645000,2
12896,8658303080,2,1,1160,7500,1.5,0,0,3,1916,0,98014,312000,1
12897,6795100589,3,2.25,2840,59677,1,0,0,2,1967,0,98075,663000,1
12898,3345100184,3,1.75,2000,36000,1,0,0,2,1946,1995,98056,443950,1
12899,9284801165,3,2,1060,5750,1,0,0,2,1981,0,98126,315000,1
12900,7229100180,4,1.5,1730,10396,1,0,0,2,1964,0,98058,302200,1
12901,9808630120,3,2.5,2190,2658,2,0,3,3,1979,0,98033,770000,2
12902,2473411210,4,1.75,1660,8160,1,0,0,2,1974,0,98058,374950,2
12903,8029500180,3,2.5,2210,7557,2,0,0,2,1989,0,98023,330000,2
12904,3438503014,2,1,870,7020,1,0,0,3,1942,0,98106,230000,1
12905,5100403882,4,2.5,3100,7250,2,0,0,2,2010,0,98115,967000,2
12906,6909200401,4,2.5,1720,3515,2,0,2,2,2000,0,98144,536500,2
12907,2113700360,6,4,3120,4240,2,0,2,3,1993,0,98106,315000,1
12908,2028701075,3,1,1040,4240,1,0,0,3,1924,0,98117,626000,1
12909,3755200220,4,2,1650,9305,1,0,0,3,1960,0,98034,334009,1
12910,2767800065,2,1,1010,5000,1,0,0,1,1924,0,98107,429000,1
12911,1136100087,4,2.5,4020,44431,2,0,0,2,1987,0,98072,818000,3
12912,3422059257,5,2.75,2166,6342,2,0,0,2,2013,0,98042,326000,2
12913,3438502083,5,3,1880,5000,1,0,0,2,1997,0,98106,310000,1
12914,930000234,4,2,2260,7680,1,0,0,3,1947,0,98177,525000,1
12915,2475200330,3,2.25,2010,4400,1.5,0,0,2,1986,0,98055,350000,1
12916,6352600650,4,2.5,3330,8897,2,0,0,2,2001,0,98074,936000,3
12917,4415600040,3,1,1520,7200,1,0,0,2,1954,0,98166,226000,1
12918,7974700150,5,3.5,3510,4798,2,0,0,2,2008,0,98105,1250000,3
12919,820079043,3,1.75,1580,507038,1,0,2,3,1985,0,98022,428000,1
12920,8910500150,3,1.5,1460,5040,1,0,0,2,1971,0,98133,329932,1
12921,8910500150,3,1.5,1460,5040,1,0,0,2,1971,0,98133,539000,1
12922,1938400410,3,1.75,1650,7700,1,0,0,3,1977,0,98023,275000,2
12923,7338200180,4,2.5,2660,35010,2,0,2,2,1993,0,98045,590000,2
12924,3636800180,4,2.5,3510,24604,2,0,0,2,1997,0,98053,782000,3
12925,9545240180,4,2.5,2120,9603,2,0,0,2,1985,0,98027,575000,2
12926,3293700482,3,2.25,1780,9315,2,0,0,2,1996,0,98133,509000,1
12927,7968000120,4,2.5,2000,13300,1,0,0,3,1968,0,98001,290000,1
12928,7655900062,3,1,1300,9000,1,0,0,2,1956,0,98133,305240,1
12929,4321200970,3,2,2180,4976,1.5,0,2,3,1930,0,98126,555000,2
12930,8645540040,3,2,1790,8228,1,0,0,2,1980,0,98058,317000,1
12931,7504200120,3,2,1910,5040,1.5,0,0,2,1971,0,98074,430000,2
12932,3867400175,2,1.5,1800,4144,1,0,4,3,1962,0,98116,850000,1
12933,4022906222,3,2.25,2620,10659,1,0,0,2,1976,0,98155,469000,1
12934,7346600092,2,2,1440,8425,1,0,0,3,1942,1983,98168,327200,1
12935,3222049044,3,3,2790,12523,2,1,4,3,1977,0,98198,835000,2
12936,1843100580,4,2.5,2340,13445,2,0,0,2,1990,0,98042,360000,2
12937,393000142,4,2.5,2070,8658,2,0,0,2,1999,0,98178,372000,2
12938,3288200360,3,1,2160,11484,1.5,0,0,3,1968,0,98034,453000,1
12939,5379800040,2,1.75,2090,11317,1,0,0,4,1931,0,98188,275000,1
12940,6843600040,4,2.5,2040,7260,2,0,0,3,1963,0,98133,475000,1
12941,1091500120,4,2.75,1950,9720,1,0,0,2,1986,0,98031,310000,1
12942,7148200040,4,2,1200,8460,1,0,0,4,1957,0,98188,173000,1
12943,1623089025,5,3,2240,94960,1,0,0,2,1985,0,98045,313500,1
12944,3278600760,3,2.5,1360,1489,2,0,0,2,2007,0,98126,345000,2
12945,1226039054,3,1.5,1500,10200,1,0,0,2,1955,0,98177,436000,2
12946,798000145,2,1.75,1300,14500,1,0,0,2,1939,0,98168,244500,1
12947,7905400040,3,1.75,1140,9800,1,0,0,3,1968,0,98001,206000,1
12948,3825310720,4,2.5,2930,9158,2,0,0,2,2005,0,98052,890000,2
12949,4137000540,4,2.25,2140,8874,2,0,0,2,1986,0,98092,329950,2
12950,120059044,3,1.75,1628,286355,1,0,0,2,1996,0,98092,250000,1
12951,420069021,3,2,1990,203861,1,0,0,2,1949,0,98022,246000,1
12952,622100092,3,1.75,1950,19747,1,0,0,2,1979,0,98072,440000,1
12953,3876312620,4,1.75,1910,8117,1,0,0,2,1975,0,98072,395000,1
12954,3331001165,3,1,820,5150,1,0,0,4,1918,0,98118,305000,1
12955,2019200220,3,2.25,1470,8682,1,0,0,2,1985,0,98003,160000,1
12956,2019200220,3,2.25,1470,8682,1,0,0,2,1985,0,98003,269000,1
12957,7956200220,3,1,1060,10023,1,0,0,2,1962,0,98023,169500,1
12958,6632900452,4,2.75,3130,8920,2,0,0,2,2014,0,98155,690500,2
12959,8165100035,2,1.5,1260,9693,1,0,0,2,1957,0,98177,245560,1
12960,9264930970,4,2.75,2200,13498,2,0,0,2,1987,0,98023,345000,2
12961,3344500085,4,1.75,2580,19607,1,0,2,3,1958,0,98056,383000,2
12962,3320000222,3,2.25,1350,944,2,0,0,2,2007,0,98144,388500,2
12963,3375300210,3,1.75,1350,8548,1,0,0,2,1985,0,98003,250000,1
12964,5469500580,3,1.75,2290,19000,1,0,0,3,1973,0,98042,455500,2
12965,8146100610,3,1,1220,8573,1,0,0,3,1954,0,98004,672000,1
12966,3223059123,4,1.5,2750,128502,1,0,0,1,1958,0,98055,550000,1
12967,2325059101,3,1.75,1430,12632,1,0,0,2,1959,0,98008,487000,1
12968,9475710040,4,2.5,2220,6233,2,0,0,2,2001,0,98059,291375,1
12969,9310300175,3,1,1490,15850,1,0,0,2,1946,0,98133,225000,1
12970,8099900040,5,3.5,2440,10200,2,0,0,3,1974,0,98075,519950,1
12971,3224800120,3,2.5,2070,8400,2,0,0,3,1990,0,98002,250000,2
12972,4232903265,3,1,1500,2400,1.5,0,0,4,1900,0,98119,614950,1
12973,8861500065,4,2.25,2020,10260,2,0,0,3,1984,0,98052,599500,1
12974,3585300365,4,1.5,2190,13660,1,0,3,2,1952,0,98177,625000,2
12975,8019200360,2,1,780,10064,1,0,0,3,1958,0,98168,248500,1
12976,2862100205,5,2,1220,4200,1,0,0,3,1921,0,98105,469950,1
12977,7420100040,3,1.5,1840,10956,1,0,0,3,1970,0,98033,525000,2
12978,223039229,2,2.5,2390,6928,2,0,3,3,1949,1982,98146,787500,2
12979,7967950040,4,2.5,3710,15935,1,0,0,2,2005,0,98001,485000,3
12980,1443500120,2,1,750,5379,1,0,0,2,1919,0,98118,310000,1
12981,3920000040,5,2,2110,7919,1,0,0,2,1966,0,98118,280000,1
12982,126059021,4,1,1020,42966,1.5,0,0,3,1922,0,98072,200000,1
12983,8106300970,3,2.5,3080,7363,2,0,0,2,2006,0,98055,490000,2
12984,9320900610,3,1,900,4770,1,0,0,2,1969,2009,98023,146000,1
12985,5647900650,5,3,3720,25474,2,0,4,2,1986,0,98001,500000,2
12986,1432701430,3,1,940,7380,1,0,0,2,1959,0,98058,242500,1
12987,6632300477,3,1,1040,7288,1,0,0,2,1959,0,98125,324950,1
12988,9476200150,2,1,1000,7615,1,0,0,3,1943,0,98056,231500,1
12989,8029500450,3,2.5,2080,9827,2,0,0,2,1989,0,98023,300000,2
12990,9510320150,4,2.5,2500,50595,2,0,0,2,1997,0,98045,545000,2
12991,415100085,3,1,1050,8583,1,0,0,4,1955,0,98133,350000,1
12992,8562850150,3,1.75,1620,8645,1,0,0,2,1973,0,98052,467100,1
12993,1951600150,3,1,1610,8500,1.5,0,0,2,1959,0,98032,180000,1
12994,6745700150,4,1.5,2130,5000,2,0,0,3,1920,0,98144,749000,2
12995,9211520410,3,2.5,1460,11593,2,0,0,2,1989,0,98023,245000,1
12996,3388000040,5,1,1600,7350,1,0,0,4,1962,0,98031,260000,1
12997,3566800040,3,3,1730,2940,3,0,0,2,1985,0,98117,490000,1
12998,4221250120,4,2.5,2280,4602,2,0,0,2,2003,0,98075,565000,2
12999,1402600040,4,2.25,2430,7490,2,0,0,2,1983,0,98058,330000,2
13000,2720000120,3,1,1380,7575,1,0,0,3,1963,0,98056,295000,1
13001,3359500665,3,1.5,1790,6000,1.5,0,0,3,1903,0,98115,725000,1
13002,7732650040,4,2.5,3370,10602,2,0,0,2,1999,0,98007,1140000,3
13003,2874600040,3,2.25,2920,6300,1,0,0,2,1956,0,98177,680000,2
13004,6154900065,2,1,2180,9300,1,0,0,3,1947,0,98177,490000,1
13005,3491300180,3,1.75,1480,6985,1.5,0,0,3,1926,0,98117,635000,1
13006,619079096,3,2.5,2350,715690,1.5,0,0,3,1979,0,98022,750000,2
13007,9264920620,4,2.25,2440,8098,2,0,0,2,1983,0,98023,330000,2
13008,7899800730,3,2.5,1350,1189,2,0,0,2,2007,0,98106,270000,1
13009,8944750730,3,2.25,1970,3716,2,0,0,2,1997,0,98056,340000,1
13010,2922703150,3,0.75,1110,3960,1,0,0,2,1951,0,98117,413252,1
13011,293610040,4,2.75,2950,5803,2,0,0,2,2007,0,98028,600000,2
13012,7215720410,5,3,2970,7261,2,0,0,2,1999,0,98075,726888,2
13013,5550300175,2,1,720,6400,1,0,0,3,1943,0,98126,285000,1
13014,1588600040,2,1,770,5680,1,0,0,3,1929,0,98117,365000,1
13015,7819000040,4,2,1650,7200,1,0,0,2,1964,0,98133,295000,1
13016,1839920180,3,2.25,1620,7350,1,0,0,2,1969,0,98034,460000,1
13017,2560803085,3,1.5,1510,10588,1.5,0,0,2,1947,0,98198,230000,1
13018,6414100133,3,1,1070,6109,1,0,0,4,1951,0,98125,337000,1
13019,164000174,3,1,1010,6300,1,0,0,2,1957,0,98133,300000,1
13020,1118001201,4,2.5,3370,8402,1,0,0,4,1962,0,98112,2300000,3
13021,5104510720,4,2.5,2000,5500,2,0,0,2,2003,0,98038,360000,2
13022,3904910650,3,2.5,2060,10839,2,0,0,2,1987,0,98029,585000,2
13023,9211500620,3,2.25,1740,6650,1,0,0,2,1978,0,98023,182700,1
13024,9211500620,3,2.25,1740,6650,1,0,0,2,1978,0,98023,305000,1
13025,6402710120,3,2.5,1880,7838,2,0,0,2,1994,0,98055,309950,1
13026,1245001739,3,1,960,12527,1,0,0,2,1972,0,98033,550000,1
13027,6817850040,3,2.5,3280,26413,1,0,3,2,1985,0,98074,825000,3
13028,9839301165,2,1,1570,4400,1.5,0,0,3,1914,0,98122,998500,2
13029,1854900410,4,2.5,2990,5342,2,0,0,2,2004,0,98074,644500,2
13030,2787700180,3,2,1250,8636,1,0,0,4,1968,0,98059,320000,1
13031,1843130210,3,2.5,1920,4803,2,0,0,2,2005,0,98042,266950,1
13032,205000450,4,2.5,2470,33305,2,0,0,2,1993,0,98053,633100,2
13033,3626039279,2,1,960,6700,1,0,0,2,1951,0,98103,395000,1
13034,3126049261,3,1,940,5904,1,0,0,2,1947,0,98103,259250,1
13035,8658303265,3,1,1260,5000,1,0,0,3,1968,0,98014,300000,1
13036,2421059009,3,1.75,2280,139392,1,0,0,2,1977,0,98092,413000,2
13037,3111300040,3,2.25,1740,8491,1,0,0,2,1958,0,98177,435000,2
13038,1770000330,4,2.75,2630,15000,1,0,0,3,1976,0,98072,500000,1
13039,4174600264,4,1.75,2430,5481,1,0,0,2,1953,0,98108,402000,2
13040,822039025,3,2.5,2260,251460,1.5,0,0,2,1995,0,98070,777700,3
13041,9521101065,2,1.5,1220,5000,1,0,2,3,1938,0,98103,580000,1
13042,3244500158,3,1.75,2580,40392,1,0,0,2,1986,0,98072,570000,2
13043,3603000410,2,1,730,6000,1,0,0,2,1950,1985,98198,174950,1
13044,7548300441,2,1,760,3001,1,0,0,2,1913,0,98144,300000,1
13045,3034200142,3,1.5,1740,6988,1,0,0,2,1950,0,98133,435000,1
13046,8651611590,4,2.5,3420,8405,2,0,0,2,2000,0,98074,840000,3
13047,2978800120,5,2.5,2240,7543,1,0,0,2,1966,0,98177,469000,1
13048,7011200515,4,1.75,1920,3600,2,0,0,3,1907,0,98119,870000,2
13049,7199340620,4,1.75,2020,7029,1,0,0,3,1979,0,98052,532000,1
13050,7291700065,4,1.5,1880,11400,1,0,0,2,1955,0,98177,455000,1
13051,2129700142,3,1,1010,25277,1,0,0,4,1961,0,98019,201000,0
13052,318300040,5,3.25,3990,13087,2,0,0,2,1991,0,98042,649000,2
13053,5101400871,2,1.75,1390,6670,1,0,0,2,1941,0,98115,445500,1
13054,2561360120,3,2,1230,11502,1,0,0,3,1984,0,98052,475000,1
13055,293800120,4,2.5,2940,29013,2,0,0,2,1992,0,98077,590000,3
13056,2595300155,4,1.5,2190,8296,2,0,0,2,1935,1963,98136,565000,1
13057,2853600155,1,1,640,10280,1,0,0,1,1920,0,98126,110000,0
13058,4365200555,3,2.5,1670,7740,1,0,0,2,1974,0,98126,375000,1
13059,2473100790,3,1.5,1240,8528,1,0,0,3,1967,0,98058,255000,1
13060,8019200925,5,1.75,1850,14800,1.5,0,0,2,1937,0,98168,315000,1
13061,6071600450,4,2.25,2020,8400,1,0,0,3,1961,0,98006,496600,2
13062,5249803036,3,1,1020,4800,1,0,0,2,1944,0,98118,380000,1
13063,3222069151,3,1.75,1610,22496,1,0,0,3,1974,0,98042,338950,1
13064,5561400610,5,3.5,2730,42500,1,0,0,2,1989,0,98027,542500,2
13065,5700000905,5,2.5,2840,5000,1,0,0,3,1913,0,98144,739000,1
13066,3362401935,4,1.75,1290,3060,2,0,0,3,1906,0,98103,549000,1
13067,2893000610,3,2.25,1670,7881,1,0,0,3,1977,0,98031,252000,1
13068,7856410411,4,4.5,3860,15246,2,0,4,2,2004,0,98006,1700000,3
13069,8156600155,4,1.75,2460,5100,1.5,0,0,4,1909,0,98115,735000,1
13070,2560803248,4,2.5,1660,8063,1,0,0,3,1978,0,98198,270000,1
13071,1118001215,3,2.5,3420,8700,1,0,0,2,1951,0,98112,2250000,2
13072,1437500035,2,1,1010,43056,1.5,0,0,2,1990,0,98014,155000,0
13073,2124049229,4,2.5,2240,5624,1,0,0,2,1961,0,98108,469000,1
13074,7129304225,4,2.25,2340,5250,2,0,0,4,1965,0,98118,305000,1
13075,7986400180,3,1.75,1920,4500,1,0,0,4,1924,0,98107,675000,1
13076,809001970,3,2.5,2460,6600,1.5,0,0,3,1929,0,98109,931000,2
13077,7979900145,3,1,1470,11398,1,0,0,2,1950,0,98155,385000,2
13078,3299600040,3,2.5,3400,12442,2,0,0,2,2001,0,98075,815000,2
13079,8651730580,3,2.25,1910,8390,1,0,0,2,1979,0,98034,531000,1
13080,1250201175,4,1,1400,3600,1,0,0,3,1901,0,98144,386500,1
13081,8651510610,3,1.75,1520,11085,1,0,0,2,1983,0,98074,475580,2
13082,7017200120,2,1,930,5077,1,0,0,2,1939,0,98133,358000,1
13083,9272201385,5,1,2340,4730,2,0,0,2,1918,0,98116,677500,2
13084,518500210,3,2.5,2920,3942,3,0,0,2,2008,0,98056,868500,3
13085,3260000120,3,1.75,1270,7350,1,0,0,3,1967,0,98005,599380,1
13086,7504030220,4,2.25,2450,11960,1,0,0,2,1979,0,98074,712000,3
13087,7972601885,5,1.75,1380,7620,1,0,0,2,1955,0,98106,350000,1
13088,2331300395,4,2,2520,6000,1,0,0,2,1921,2007,98103,875000,2
13089,2597710450,3,2.25,2290,7350,2,0,0,2,1988,0,98058,365000,2
13090,8122600145,4,2,1660,6150,1,0,0,2,1945,0,98126,452000,1
13091,629000410,3,2.75,2800,9750,1,0,0,4,1957,0,98004,915000,1
13092,7202380120,3,2.5,1690,3068,2,0,0,2,2005,0,98053,482500,1
13093,2926049437,3,1,1180,7200,1.5,0,0,3,1949,0,98133,425000,1
13094,9550202700,2,1.75,1390,4160,1,0,0,4,1916,0,98105,460000,1
13095,1231000458,4,2,2320,7400,1.5,0,0,4,1913,0,98118,666570,1
13096,9485930120,3,2.25,2270,32112,1,0,0,3,1980,0,98042,390000,2
13097,7923100410,4,1.75,2640,8215,1,0,0,3,1966,0,98008,650000,1
13098,2571910210,3,2,1680,8487,1,0,0,2,1993,0,98022,305000,1
13099,3395800155,3,1,990,8100,1,0,0,2,1949,0,98146,250000,1
13100,9558040230,4,2.5,2770,4432,2,0,0,2,2004,0,98058,438800,2
13101,7129302185,2,1,950,5650,1,0,0,4,1943,0,98118,290000,1
13102,7841300230,4,2,2160,4800,2,0,0,3,1929,0,98055,324950,1
13103,2768300650,3,2.5,1650,1838,2,0,0,3,1991,0,98107,453000,1
13104,546000865,3,1,1800,4005,1.5,0,0,3,1929,0,98117,556000,1
13105,7708300150,3,2,1660,11135,1,0,0,2,1971,0,98045,315000,2
13106,3709500180,3,2.5,1870,5449,2,0,0,2,2003,0,98011,445830,2
13107,9273200145,3,3.5,3220,3960,2,0,4,2,1991,0,98116,1260000,3
13108,2025700730,3,3,1850,19966,1,0,0,3,1992,0,98038,287200,1
13109,2215500220,4,1.5,1580,6360,1.5,0,0,2,1945,0,98115,525000,1
13110,3758900220,4,4.25,4590,17621,2,0,0,2,2003,0,98033,1140000,3
13111,7229900925,3,1.75,2700,18246,1,0,0,3,1967,0,98059,381000,1
13112,6632900084,3,1.75,1020,7020,1.5,0,0,3,1953,0,98155,360000,1
13113,7137300040,5,3.5,2950,2932,3,0,0,2,2004,0,98144,619000,2
13114,222069029,2,1.75,1780,224769,1,0,0,3,1976,0,98038,535000,2
13115,7518503685,2,1,710,5100,1,0,0,4,1905,0,98117,402000,1
13116,7701930180,4,3.5,4300,70407,2,0,0,2,1992,0,98058,600000,3
13117,5072420040,3,2.5,2080,8690,1,0,0,2,1974,0,98166,549950,2
13118,4058802300,4,2,2360,7440,1,0,0,2,1955,0,98178,300000,1
13119,5127100210,6,2,2210,9870,2,0,0,3,1969,1995,98059,360000,1
13120,6453300306,7,3.25,4340,8521,2,0,0,2,1986,0,98106,419000,1
13121,4442800166,3,3,1320,1012,3,0,0,2,2009,0,98117,510000,2
13122,8078490330,3,2.5,1980,9907,2,0,0,2,1991,0,98022,319950,2
13123,2322069010,5,5,3960,94089,2,0,0,2,1998,0,98038,1180000,3
13124,9558021010,4,2.5,2130,6003,2,0,0,2,2003,0,98058,381000,2
13125,6700390230,3,2.5,1720,3951,2,0,0,2,1992,0,98031,256900,1
13126,1841400150,5,1,1790,30456,1,0,0,3,1964,0,98030,346000,1
13127,6873000150,2,2.25,1390,1222,3,0,0,2,2009,0,98052,465000,1
13128,5710500230,3,2,1900,9975,1,0,0,2,1973,0,98027,545000,2
13129,9528102060,2,1.75,1640,3090,1,0,0,3,1925,0,98115,516000,1
13130,2490200450,4,2.5,2700,5100,1,0,0,3,1968,0,98136,550000,2
13131,4178500580,4,2.25,2200,7150,2,0,0,3,1990,0,98042,339950,1
13132,4325700085,3,1,1310,8514,1,0,0,3,1953,0,98133,417000,1
13133,5606000120,4,2.5,2480,5000,1,0,3,2,1951,0,98105,906000,2
13134,5451220150,4,2.25,3010,9800,2,0,0,3,1973,0,98040,980000,2
13135,7954300620,4,2.5,2450,5079,2,0,0,2,2001,0,98056,555000,2
13136,2591010040,2,1.75,1250,7029,1,0,0,3,1986,0,98033,468000,1
13137,3321079060,3,1.75,2610,117176,1,0,0,2,1981,0,98022,378000,1
13138,7229900145,4,2.5,2010,16020,1.5,0,0,4,1962,0,98059,430000,2
13139,5710610790,4,2.5,3120,14300,2,0,0,2,2003,0,98027,730100,2
13140,937000220,4,1.5,1370,7944,1.5,0,0,2,1961,0,98198,219000,1
13141,7504001320,3,2.5,2420,11953,1,0,0,2,1990,0,98074,570000,2
13142,3832710450,4,2.75,1500,7036,1,0,0,2,1979,0,98032,262500,1
13143,8567450180,5,2.5,2630,9216,2,0,0,2,2003,0,98019,525000,2
13144,4443801590,2,1,950,3880,1,0,0,3,1919,0,98117,520000,1
13145,7399200770,3,3,2680,12285,1,0,0,3,1970,0,98055,417400,2
13146,8562740530,4,3.25,3680,5759,2,0,0,2,2003,0,98027,788000,2
13147,5592900230,3,1,1270,7400,1,0,2,3,1956,0,98056,320000,1
13148,3693900155,6,1,2330,5000,1.5,0,0,3,1920,0,98117,950000,1
13149,3782100155,3,1,960,8100,1,0,0,2,1955,0,98155,255000,1
13150,104550580,4,2.5,1990,6671,2,0,0,2,1989,0,98023,260000,1
13151,4365200620,3,1,1450,7930,1,0,0,3,1923,0,98126,394000,1
13152,226059161,4,2.5,2280,27441,2,0,0,2,1996,0,98072,575000,2
13153,5316100220,4,2.25,1830,7200,2,0,2,2,1923,0,98112,1250000,2
13154,1387300760,3,2.25,1650,7800,1,0,0,2,1969,0,98011,385000,1
13155,2521059042,5,2.75,2720,193406,1,0,4,3,1968,0,98092,456000,1
13156,7974200902,4,2.5,1710,5000,1,0,0,2,1979,0,98115,637000,2
13157,259600910,5,1.5,1420,9900,1,0,0,2,1964,0,98008,485000,1
13158,4375700065,3,1.75,1440,8040,1,0,0,2,1951,0,98125,315275,1
13159,2473100330,2,1.5,1280,8710,1,0,0,2,1967,0,98058,252500,1
13160,1523069095,2,1,1320,24319,1,0,0,2,1966,0,98027,240000,1
13161,5101402428,4,2.5,2560,12760,1,0,0,3,1949,0,98115,790000,1
13162,1072100085,3,1,1480,7830,1,0,0,2,1952,0,98133,310000,1
13163,9322800230,4,2.5,2960,20240,2,0,4,3,1985,0,98146,1250000,3
13164,2695600455,2,1,1160,5038,1,0,0,4,1942,0,98126,425000,1
13165,8946400210,3,2.5,2110,4099,2,0,0,2,2001,0,98072,548000,2
13166,1523069197,3,2.5,1650,14054,1,0,0,3,1986,0,98027,379880,1
13167,8078420230,3,2.5,1950,9906,2,0,0,2,1988,0,98074,530000,2
13168,2723069052,3,2.25,2600,220300,1.5,0,0,4,1977,0,98027,695000,2
